,Div,Date,HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result
2687,E0,26/08/00,West Ham,Man United,D,8,5,7,5,0.817717206132879,0.9876543209876542,1.4814814814814814,0.6473594548551959,0
2688,E0,27/08/00,Aston Villa,Chelsea,D,9,7,7,10,0.9199318568994889,0.9876543209876542,1.1851851851851851,0.8517887563884157,0
2689,E0,05/09/00,Leeds,Man City,A,1,3,9,4,1.2265758091993184,1.037037037037037,1.037037037037037,1.1584327086882453,-1
2690,E0,05/09/00,Man United,Bradford,H,12,4,5,1,1.6695059625212947,0.5925925925925926,0.4938271604938271,1.3969335604770017,1
2691,E0,05/09/00,Sunderland,West Ham,D,7,9,4,11,0.817717206132879,0.7901234567901233,1.037037037037037,1.0221465076660987,0
2692,E0,05/09/00,Tottenham,Everton,H,7,6,7,5,1.0562180579216354,0.7901234567901233,0.7901234567901233,1.090289608177172,1
2693,E0,06/09/00,Charlton,Southampton,D,6,3,10,14,1.0562180579216354,0.9382716049382716,0.6419753086419753,0.8858603066439523,0
2694,E0,06/09/00,Chelsea,Arsenal,D,5,5,7,6,1.4991482112436116,0.9876543209876542,0.8888888888888887,0.8517887563884157,0
2695,E0,06/09/00,Coventry,Newcastle,A,3,6,6,8,0.47700170357751276,1.1358024691358024,0.8888888888888887,1.1243611584327087,-1
2696,E0,06/09/00,Derby,Middlesbrough,D,5,4,11,5,0.7836456558773424,1.1851851851851851,1.2839506172839505,0.7155025553662692,0
2697,E0,06/09/00,Leicester,Ipswich,H,6,3,6,2,0.9540034071550255,1.1358024691358024,1.2839506172839505,0.9199318568994889,1
2698,E0,06/09/00,Liverpool,Aston Villa,H,7,4,8,7,1.362862010221465,0.6913580246913579,0.9382716049382716,0.7836456558773424,1
2699,E0,09/09/00,Bradford,Arsenal,D,5,11,4,10,0.6814310051107325,1.4320987654320987,0.8888888888888887,0.8517887563884157,0
2700,E0,09/09/00,Coventry,Leeds,D,1,5,6,6,0.47700170357751276,1.1358024691358024,1.3827160493827158,0.7495741056218058,0
2701,E0,09/09/00,Ipswich,Aston Villa,A,5,2,5,3,1.0562180579216354,0.7407407407407407,0.9382716049382716,0.7836456558773424,-1
2702,E0,09/09/00,Leicester,Southampton,H,6,5,10,6,0.9540034071550255,1.1358024691358024,0.6419753086419753,0.8858603066439523,1
2703,E0,09/09/00,Liverpool,Man City,H,8,7,9,4,1.362862010221465,0.6913580246913579,1.037037037037037,1.1584327086882453,1
2704,E0,09/09/00,Man United,Sunderland,H,7,1,4,4,1.6695059625212947,0.5925925925925926,1.0864197530864197,0.8517887563884157,1
2705,E0,09/09/00,Middlesbrough,Everton,A,5,9,7,7,0.6132879045996592,1.1358024691358024,0.7901234567901233,1.090289608177172,-1
2706,E0,09/09/00,Newcastle,Chelsea,D,4,3,5,6,0.8858603066439523,0.8395061728395061,1.1851851851851851,0.8517887563884157,0
2707,E0,10/09/00,Derby,Charlton,D,6,6,4,11,0.7836456558773424,1.1851851851851851,0.9382716049382716,1.2947189097103917,0
2708,E0,11/09/00,Tottenham,West Ham,H,7,5,11,3,1.0562180579216354,0.7901234567901233,1.037037037037037,1.0221465076660987,1
2709,E0,16/09/00,Arsenal,Coventry,H,13,2,8,4,1.533219761499148,0.6419753086419753,1.0864197530864197,1.362862010221465,1
2710,E0,16/09/00,Aston Villa,Bradford,H,7,4,5,6,0.9199318568994889,0.9876543209876542,0.4938271604938271,1.3969335604770017,1
2711,E0,16/09/00,Charlton,Tottenham,H,5,5,7,5,1.0562180579216354,0.9382716049382716,0.7901234567901233,1.2947189097103917,1
2712,E0,16/09/00,Everton,Man United,A,4,9,6,5,0.9880749574105622,1.3333333333333333,1.4814814814814814,0.6473594548551959,-1
2713,E0,16/09/00,Leeds,Ipswich,A,6,7,6,3,1.2265758091993184,1.037037037037037,1.2839506172839505,0.9199318568994889,-1
2714,E0,16/09/00,Southampton,Newcastle,H,9,7,4,8,0.9199318568994889,1.0864197530864197,0.8888888888888887,1.1243611584327087,1
2715,E0,16/09/00,Sunderland,Derby,H,8,5,4,5,0.817717206132879,0.7901234567901233,0.6913580246913579,1.192504258943782,1
2716,E0,17/09/00,Chelsea,Leicester,A,10,5,15,3,1.4991482112436116,0.9876543209876542,0.5432098765432098,0.9540034071550255,-1
2717,E0,17/09/00,Man City,Middlesbrough,D,4,2,9,3,0.6814310051107325,1.5308641975308641,1.2839506172839505,0.7155025553662692,0
2718,E0,17/09/00,West Ham,Liverpool,D,4,2,9,0,0.817717206132879,0.9876543209876542,1.5308641975308641,0.8517887563884157,0
2719,E0,23/09/00,Bradford,Southampton,A,6,4,7,5,0.6814310051107325,1.4320987654320987,0.6419753086419753,0.8858603066439523,-1
2720,E0,23/09/00,Coventry,West Ham,A,2,10,5,6,0.47700170357751276,1.1358024691358024,1.037037037037037,1.0221465076660987,-1
2721,E0,23/09/00,Derby,Leeds,D,7,6,7,4,0.7836456558773424,1.1851851851851851,1.3827160493827158,0.7495741056218058,0
2722,E0,23/09/00,Ipswich,Arsenal,D,6,4,4,7,1.0562180579216354,0.7407407407407407,0.8888888888888887,0.8517887563884157,0
2723,E0,23/09/00,Liverpool,Sunderland,D,6,3,12,3,1.362862010221465,0.6913580246913579,1.0864197530864197,0.8517887563884157,0
2724,E0,23/09/00,Man United,Chelsea,D,5,5,8,4,1.6695059625212947,0.5925925925925926,1.1851851851851851,0.8517887563884157,0
2725,E0,23/09/00,Middlesbrough,Aston Villa,D,5,7,5,5,0.6132879045996592,1.1358024691358024,0.9382716049382716,0.7836456558773424,0
2726,E0,23/09/00,Newcastle,Charlton,A,5,2,4,7,0.8858603066439523,0.8395061728395061,0.9382716049382716,1.2947189097103917,-1
2727,E0,23/09/00,Tottenham,Man City,D,5,2,5,4,1.0562180579216354,0.7901234567901233,1.037037037037037,1.1584327086882453,0
2728,E0,24/09/00,Leicester,Everton,D,4,3,9,3,0.9540034071550255,1.1358024691358024,0.7901234567901233,1.090289608177172,0
2729,E0,30/09/00,Aston Villa,Derby,H,7,6,6,6,0.9199318568994889,0.9876543209876542,0.6913580246913579,1.192504258943782,1
2730,E0,30/09/00,Charlton,Coventry,D,8,6,6,6,1.0562180579216354,0.9382716049382716,1.0864197530864197,1.362862010221465,0
2731,E0,30/09/00,Everton,Ipswich,A,3,7,4,1,0.9880749574105622,1.3333333333333333,1.2839506172839505,0.9199318568994889,-1
2732,E0,30/09/00,Leeds,Tottenham,H,7,5,6,4,1.2265758091993184,1.037037037037037,0.7901234567901233,1.2947189097103917,1
2733,E0,30/09/00,Man City,Newcastle,A,7,9,10,8,0.6814310051107325,1.5308641975308641,0.8888888888888887,1.1243611584327087,-1
2734,E0,30/09/00,Southampton,Middlesbrough,A,8,5,6,6,0.9199318568994889,1.0864197530864197,1.2839506172839505,0.7155025553662692,-1
2735,E0,30/09/00,West Ham,Bradford,D,6,6,7,2,0.817717206132879,0.9876543209876542,0.4938271604938271,1.3969335604770017,0
2736,E0,01/10/00,Arsenal,Man United,H,5,4,3,11,1.533219761499148,0.6419753086419753,1.4814814814814814,0.6473594548551959,1
2737,E0,01/10/00,Chelsea,Liverpool,H,5,2,3,1,1.4991482112436116,0.9876543209876542,1.5308641975308641,0.8517887563884157,1
2738,E0,01/10/00,Sunderland,Leicester,D,5,2,6,2,0.817717206132879,0.7901234567901233,0.5432098765432098,0.9540034071550255,0
2739,E0,14/10/00,Arsenal,Aston Villa,H,10,3,7,4,1.533219761499148,0.6419753086419753,0.9382716049382716,0.7836456558773424,1
2740,E0,14/10/00,Coventry,Tottenham,H,5,5,3,5,0.47700170357751276,1.1358024691358024,0.7901234567901233,1.2947189097103917,1
2741,E0,14/10/00,Everton,Southampton,D,3,4,9,8,0.9880749574105622,1.3333333333333333,0.6419753086419753,0.8858603066439523,0
2742,E0,14/10/00,Ipswich,West Ham,D,8,2,8,5,1.0562180579216354,0.7407407407407407,1.037037037037037,1.0221465076660987,0
2743,E0,14/10/00,Leeds,Charlton,H,10,8,8,5,1.2265758091993184,1.037037037037037,0.9382716049382716,1.2947189097103917,1
2744,E0,14/10/00,Leicester,Man United,A,4,5,6,7,0.9540034071550255,1.1358024691358024,1.4814814814814814,0.6473594548551959,-1
2745,E0,14/10/00,Man City,Bradford,H,10,2,5,6,0.6814310051107325,1.5308641975308641,0.4938271604938271,1.3969335604770017,1
2746,E0,14/10/00,Sunderland,Chelsea,H,11,2,5,0,0.817717206132879,0.7901234567901233,1.1851851851851851,0.8517887563884157,1
2747,E0,15/10/00,Derby,Liverpool,A,0,11,4,3,0.7836456558773424,1.1851851851851851,1.5308641975308641,0.8517887563884157,-1
2748,E0,16/10/00,Middlesbrough,Newcastle,A,2,8,6,6,0.6132879045996592,1.1358024691358024,0.8888888888888887,1.1243611584327087,-1
2749,E0,21/10/00,Bradford,Ipswich,A,3,3,9,1,0.6814310051107325,1.4320987654320987,1.2839506172839505,0.9199318568994889,-1
2750,E0,21/10/00,Charlton,Middlesbrough,H,2,6,5,6,1.0562180579216354,0.9382716049382716,1.2839506172839505,0.7155025553662692,1
2751,E0,21/10/00,Chelsea,Coventry,H,19,3,10,0,1.4991482112436116,0.9876543209876542,1.0864197530864197,1.362862010221465,1
2752,E0,21/10/00,Liverpool,Leicester,H,11,3,10,9,1.362862010221465,0.6913580246913579,0.5432098765432098,0.9540034071550255,1
2753,E0,21/10/00,Man United,Leeds,H,14,0,12,4,1.6695059625212947,0.5925925925925926,1.3827160493827158,0.7495741056218058,1
2754,E0,21/10/00,Newcastle,Everton,A,4,4,5,4,0.8858603066439523,0.8395061728395061,0.7901234567901233,1.090289608177172,-1
2755,E0,21/10/00,Tottenham,Derby,H,8,7,7,4,1.0562180579216354,0.7901234567901233,0.6913580246913579,1.192504258943782,1
2756,E0,21/10/00,West Ham,Arsenal,A,3,5,5,4,0.817717206132879,0.9876543209876542,0.8888888888888887,0.8517887563884157,-1
2757,E0,22/10/00,Aston Villa,Sunderland,D,4,3,7,3,0.9199318568994889,0.9876543209876542,1.0864197530864197,0.8517887563884157,0
2758,E0,23/10/00,Southampton,Man City,A,6,4,9,3,0.9199318568994889,1.0864197530864197,1.037037037037037,1.1584327086882453,-1
2759,E0,28/10/00,Arsenal,Man City,H,14,2,10,4,1.533219761499148,0.6419753086419753,1.037037037037037,1.1584327086882453,1
2760,E0,28/10/00,Aston Villa,Charlton,H,7,4,9,6,0.9199318568994889,0.9876543209876542,0.9382716049382716,1.2947189097103917,1
2761,E0,28/10/00,Chelsea,Tottenham,H,7,3,2,3,1.4991482112436116,0.9876543209876542,0.7901234567901233,1.2947189097103917,1
2762,E0,28/10/00,Ipswich,Middlesbrough,H,11,3,6,1,1.0562180579216354,0.7407407407407407,1.2839506172839505,0.7155025553662692,1
2763,E0,28/10/00,Leicester,Derby,H,5,2,7,3,0.9540034071550255,1.1358024691358024,0.6913580246913579,1.192504258943782,1
2764,E0,28/10/00,Man United,Southampton,H,8,5,7,7,1.6695059625212947,0.5925925925925926,0.6419753086419753,0.8858603066439523,1
2765,E0,28/10/00,Sunderland,Coventry,H,7,4,1,3,0.817717206132879,0.7901234567901233,1.0864197530864197,1.362862010221465,1
2766,E0,28/10/00,West Ham,Newcastle,H,4,5,3,8,0.817717206132879,0.9876543209876542,0.8888888888888887,1.1243611584327087,1
2767,E0,29/10/00,Bradford,Leeds,D,6,9,5,9,0.6814310051107325,1.4320987654320987,1.3827160493827158,0.7495741056218058,0
2768,E0,29/10/00,Liverpool,Everton,H,8,7,9,6,1.362862010221465,0.6913580246913579,0.7901234567901233,1.090289608177172,1
2769,E0,04/11/00,Charlton,Bradford,H,7,8,3,6,1.0562180579216354,0.9382716049382716,0.4938271604938271,1.3969335604770017,1
2770,E0,04/11/00,Coventry,Man United,A,2,6,3,9,0.47700170357751276,1.1358024691358024,1.4814814814814814,0.6473594548551959,-1
2771,E0,04/11/00,Leeds,Liverpool,H,7,8,7,7,1.2265758091993184,1.037037037037037,1.5308641975308641,0.8517887563884157,1
2772,E0,04/11/00,Man City,Leicester,A,3,2,9,4,0.6814310051107325,1.5308641975308641,0.5432098765432098,0.9540034071550255,-1
2773,E0,04/11/00,Middlesbrough,Arsenal,A,3,8,5,8,0.6132879045996592,1.1358024691358024,0.8888888888888887,0.8517887563884157,-1
2774,E0,04/11/00,Newcastle,Ipswich,H,6,5,7,4,0.8858603066439523,0.8395061728395061,1.2839506172839505,0.9199318568994889,1
2775,E0,04/11/00,Southampton,Chelsea,H,4,4,7,7,0.9199318568994889,1.0864197530864197,1.1851851851851851,0.8517887563884157,1
2776,E0,04/11/00,Tottenham,Sunderland,H,6,3,8,7,1.0562180579216354,0.7901234567901233,1.0864197530864197,0.8517887563884157,1
2777,E0,05/11/00,Everton,Aston Villa,A,6,1,6,2,0.9880749574105622,1.3333333333333333,0.9382716049382716,0.7836456558773424,-1
2778,E0,06/11/00,Derby,West Ham,D,2,6,6,1,0.7836456558773424,1.1851851851851851,1.037037037037037,1.0221465076660987,0
2779,E0,11/11/00,Arsenal,Derby,D,9,2,10,0,1.533219761499148,0.6419753086419753,0.6913580246913579,1.192504258943782,0
2780,E0,11/11/00,Aston Villa,Tottenham,H,6,2,10,1,0.9199318568994889,0.9876543209876542,0.7901234567901233,1.2947189097103917,1
2781,E0,11/11/00,Bradford,Everton,A,6,4,3,3,0.6814310051107325,1.4320987654320987,0.7901234567901233,1.090289608177172,-1
2782,E0,11/11/00,Ipswich,Charlton,H,13,4,13,3,1.0562180579216354,0.7407407407407407,0.9382716049382716,1.2947189097103917,1
2783,E0,11/11/00,Leicester,Newcastle,D,4,1,0,3,0.9540034071550255,1.1358024691358024,0.8888888888888887,1.1243611584327087,0
2784,E0,11/11/00,Man United,Middlesbrough,H,11,1,10,0,1.6695059625212947,0.5925925925925926,1.2839506172839505,0.7155025553662692,1
2785,E0,11/11/00,Sunderland,Southampton,D,5,5,7,4,0.817717206132879,0.7901234567901233,0.6419753086419753,0.8858603066439523,0
2786,E0,11/11/00,West Ham,Man City,H,11,5,7,5,0.817717206132879,0.9876543209876542,1.037037037037037,1.1584327086882453,1
2787,E0,12/11/00,Chelsea,Leeds,D,7,3,3,2,1.4991482112436116,0.9876543209876542,1.3827160493827158,0.7495741056218058,0
2788,E0,12/11/00,Liverpool,Coventry,H,13,5,7,1,1.362862010221465,0.6913580246913579,1.0864197530864197,1.362862010221465,1
2789,E0,18/11/00,Charlton,Chelsea,H,6,3,4,5,1.0562180579216354,0.9382716049382716,1.1851851851851851,0.8517887563884157,1
2790,E0,18/11/00,Derby,Bradford,H,3,4,2,4,0.7836456558773424,1.1851851851851851,0.4938271604938271,1.3969335604770017,1
2791,E0,18/11/00,Everton,Arsenal,H,2,2,3,5,0.9880749574105622,1.3333333333333333,0.8888888888888887,0.8517887563884157,1
2792,E0,18/11/00,Leeds,West Ham,A,6,3,2,2,1.2265758091993184,1.037037037037037,1.037037037037037,1.0221465076660987,-1
2793,E0,18/11/00,Man City,Man United,A,4,4,10,11,0.6814310051107325,1.5308641975308641,1.4814814814814814,0.6473594548551959,-1
2794,E0,18/11/00,Middlesbrough,Leicester,A,4,7,6,2,0.6132879045996592,1.1358024691358024,0.5432098765432098,0.9540034071550255,-1
2795,E0,18/11/00,Newcastle,Sunderland,A,9,6,1,4,0.8858603066439523,0.8395061728395061,1.0864197530864197,0.8517887563884157,-1
2796,E0,18/11/00,Southampton,Aston Villa,H,3,3,3,3,0.9199318568994889,1.0864197530864197,0.9382716049382716,0.7836456558773424,1
2797,E0,19/11/00,Tottenham,Liverpool,H,4,4,6,5,1.0562180579216354,0.7901234567901233,1.5308641975308641,0.8517887563884157,1
2798,E0,20/11/00,Coventry,Ipswich,A,5,4,5,5,0.47700170357751276,1.1358024691358024,1.2839506172839505,0.9199318568994889,-1
2799,E0,25/11/00,Charlton,Sunderland,A,2,3,7,8,1.0562180579216354,0.9382716049382716,1.0864197530864197,0.8517887563884157,-1
2800,E0,25/11/00,Coventry,Aston Villa,D,2,4,6,1,0.47700170357751276,1.1358024691358024,0.9382716049382716,0.7836456558773424,0
2801,E0,25/11/00,Derby,Man United,A,0,7,3,9,0.7836456558773424,1.1851851851851851,1.4814814814814814,0.6473594548551959,-1
2802,E0,25/11/00,Everton,Chelsea,H,5,6,1,4,0.9880749574105622,1.3333333333333333,1.1851851851851851,0.8517887563884157,1
2803,E0,25/11/00,Man City,Ipswich,A,4,4,6,5,0.6814310051107325,1.5308641975308641,1.2839506172839505,0.9199318568994889,-1
2804,E0,25/11/00,Middlesbrough,Bradford,D,9,5,6,4,0.6132879045996592,1.1358024691358024,0.4938271604938271,1.3969335604770017,0
2805,E0,25/11/00,Southampton,West Ham,A,5,8,6,10,0.9199318568994889,1.0864197530864197,1.037037037037037,1.0221465076660987,-1
2806,E0,25/11/00,Tottenham,Leicester,H,7,5,5,8,1.0562180579216354,0.7901234567901233,0.5432098765432098,0.9540034071550255,1
2807,E0,26/11/00,Leeds,Arsenal,H,6,3,8,4,1.2265758091993184,1.037037037037037,0.8888888888888887,0.8517887563884157,1
2808,E0,26/11/00,Newcastle,Liverpool,H,6,9,5,11,0.8858603066439523,0.8395061728395061,1.5308641975308641,0.8517887563884157,1
2809,E0,02/12/00,Arsenal,Southampton,H,12,5,16,8,1.533219761499148,0.6419753086419753,0.6419753086419753,0.8858603066439523,1
2810,E0,02/12/00,Aston Villa,Newcastle,D,4,5,8,2,0.9199318568994889,0.9876543209876542,0.8888888888888887,1.1243611584327087,0
2811,E0,02/12/00,Bradford,Coventry,H,6,7,9,8,0.6814310051107325,1.4320987654320987,1.0864197530864197,1.362862010221465,1
2812,E0,02/12/00,Ipswich,Derby,A,5,3,6,1,1.0562180579216354,0.7407407407407407,0.6913580246913579,1.192504258943782,-1
2813,E0,02/12/00,Leicester,Leeds,H,5,4,0,6,0.9540034071550255,1.1358024691358024,1.3827160493827158,0.7495741056218058,1
2814,E0,02/12/00,Liverpool,Charlton,H,3,2,6,5,1.362862010221465,0.6913580246913579,0.9382716049382716,1.2947189097103917,1
2815,E0,02/12/00,Man United,Tottenham,H,8,3,7,5,1.6695059625212947,0.5925925925925926,0.7901234567901233,1.2947189097103917,1
2816,E0,02/12/00,West Ham,Middlesbrough,H,6,3,7,5,0.817717206132879,0.9876543209876542,1.2839506172839505,0.7155025553662692,1
2817,E0,03/12/00,Chelsea,Man City,H,7,5,7,10,1.4991482112436116,0.9876543209876542,1.037037037037037,1.1584327086882453,1
2818,E0,04/12/00,Sunderland,Everton,H,11,2,8,4,0.817717206132879,0.7901234567901233,0.7901234567901233,1.090289608177172,1
2819,E0,09/12/00,Arsenal,Newcastle,H,10,1,5,2,1.533219761499148,0.6419753086419753,0.8888888888888887,1.1243611584327087,1
2820,E0,09/12/00,Bradford,Tottenham,D,6,4,7,2,0.6814310051107325,1.4320987654320987,0.7901234567901233,1.2947189097103917,0
2821,E0,09/12/00,Charlton,Man United,D,8,8,9,6,1.0562180579216354,0.9382716049382716,1.4814814814814814,0.6473594548551959,0
2822,E0,09/12/00,Chelsea,Derby,H,10,3,3,6,1.4991482112436116,0.9876543209876542,0.6913580246913579,1.192504258943782,1
2823,E0,09/12/00,Man City,Everton,H,9,4,5,13,0.6814310051107325,1.5308641975308641,0.7901234567901233,1.090289608177172,1
2824,E0,09/12/00,Southampton,Leeds,H,3,5,2,10,0.9199318568994889,1.0864197530864197,1.3827160493827158,0.7495741056218058,1
2825,E0,09/12/00,Sunderland,Middlesbrough,H,5,5,5,3,0.817717206132879,0.7901234567901233,1.2839506172839505,0.7155025553662692,1
2826,E0,09/12/00,West Ham,Aston Villa,D,5,4,4,4,0.817717206132879,0.9876543209876542,0.9382716049382716,0.7836456558773424,0
2827,E0,10/12/00,Coventry,Leicester,H,5,1,8,10,0.47700170357751276,1.1358024691358024,0.5432098765432098,0.9540034071550255,1
2828,E0,10/12/00,Liverpool,Ipswich,A,5,6,8,5,1.362862010221465,0.6913580246913579,1.2839506172839505,0.9199318568994889,-1
2829,E0,16/12/00,Aston Villa,Man City,D,5,4,5,4,0.9199318568994889,0.9876543209876542,1.037037037037037,1.1584327086882453,0
2830,E0,16/12/00,Derby,Coventry,H,3,5,3,5,0.7836456558773424,1.1851851851851851,1.0864197530864197,1.362862010221465,1
2831,E0,16/12/00,Everton,West Ham,D,5,4,9,7,0.9880749574105622,1.3333333333333333,1.037037037037037,1.0221465076660987,0
2832,E0,16/12/00,Ipswich,Southampton,H,7,4,6,1,1.0562180579216354,0.7407407407407407,0.6419753086419753,0.8858603066439523,1
2833,E0,16/12/00,Leeds,Sunderland,H,8,6,8,5,1.2265758091993184,1.037037037037037,1.0864197530864197,0.8517887563884157,1
2834,E0,16/12/00,Leicester,Charlton,H,5,8,5,5,0.9540034071550255,1.1358024691358024,0.9382716049382716,1.2947189097103917,1
2835,E0,16/12/00,Middlesbrough,Chelsea,H,4,3,3,5,0.6132879045996592,1.1358024691358024,1.1851851851851851,0.8517887563884157,1
2836,E0,16/12/00,Newcastle,Bradford,H,6,3,4,3,0.8858603066439523,0.8395061728395061,0.4938271604938271,1.3969335604770017,1
2837,E0,17/12/00,Man United,Liverpool,A,4,4,9,2,1.6695059625212947,0.5925925925925926,1.5308641975308641,0.8517887563884157,-1
2838,E0,18/12/00,Tottenham,Arsenal,D,4,10,3,7,1.0562180579216354,0.7901234567901233,0.8888888888888887,0.8517887563884157,0
2839,E0,22/12/00,Coventry,Southampton,D,5,2,8,6,0.47700170357751276,1.1358024691358024,0.6419753086419753,0.8858603066439523,0
2840,E0,23/12/00,Charlton,Everton,H,7,4,13,6,1.0562180579216354,0.9382716049382716,0.7901234567901233,1.090289608177172,1
2841,E0,23/12/00,Chelsea,Bradford,H,8,1,5,4,1.4991482112436116,0.9876543209876542,0.4938271604938271,1.3969335604770017,1
2842,E0,23/12/00,Derby,Newcastle,H,5,4,2,3,0.7836456558773424,1.1851851851851851,0.8888888888888887,1.1243611584327087,1
2843,E0,23/12/00,Leeds,Aston Villa,A,5,5,10,2,1.2265758091993184,1.037037037037037,0.9382716049382716,0.7836456558773424,-1
2844,E0,23/12/00,Leicester,West Ham,H,6,4,6,5,0.9540034071550255,1.1358024691358024,1.037037037037037,1.0221465076660987,1
2845,E0,23/12/00,Liverpool,Arsenal,H,6,6,6,3,1.362862010221465,0.6913580246913579,0.8888888888888887,0.8517887563884157,1
2846,E0,23/12/00,Man United,Ipswich,H,4,3,11,3,1.6695059625212947,0.5925925925925926,1.2839506172839505,0.9199318568994889,1
2847,E0,23/12/00,Sunderland,Man City,H,5,3,8,6,0.817717206132879,0.7901234567901233,1.037037037037037,1.1584327086882453,1
2848,E0,23/12/00,Tottenham,Middlesbrough,D,8,0,8,4,1.0562180579216354,0.7901234567901233,1.2839506172839505,0.7155025553662692,0
2849,E0,26/12/00,Arsenal,Leicester,H,15,2,14,0,1.533219761499148,0.6419753086419753,0.5432098765432098,0.9540034071550255,1
2850,E0,26/12/00,Aston Villa,Man United,A,3,3,2,4,0.9199318568994889,0.9876543209876542,1.4814814814814814,0.6473594548551959,-1
2851,E0,26/12/00,Bradford,Sunderland,A,3,11,9,8,0.6814310051107325,1.4320987654320987,1.0864197530864197,0.8517887563884157,-1
2852,E0,26/12/00,Everton,Coventry,A,9,5,5,2,0.9880749574105622,1.3333333333333333,1.0864197530864197,1.362862010221465,-1
2853,E0,26/12/00,Ipswich,Chelsea,D,13,4,8,2,1.0562180579216354,0.7407407407407407,1.1851851851851851,0.8517887563884157,0
2854,E0,26/12/00,Man City,Derby,D,7,3,7,7,0.6814310051107325,1.5308641975308641,0.6913580246913579,1.192504258943782,0
2855,E0,26/12/00,Middlesbrough,Liverpool,H,2,5,2,6,0.6132879045996592,1.1358024691358024,1.5308641975308641,0.8517887563884157,1
2856,E0,26/12/00,Newcastle,Leeds,H,4,5,7,2,0.8858603066439523,0.8395061728395061,1.3827160493827158,0.7495741056218058,1
2857,E0,26/12/00,West Ham,Charlton,H,10,8,5,8,0.817717206132879,0.9876543209876542,0.9382716049382716,1.2947189097103917,1
2858,E0,27/12/00,Southampton,Tottenham,H,6,2,4,4,0.9199318568994889,1.0864197530864197,0.7901234567901233,1.2947189097103917,1
2859,E0,30/12/00,Arsenal,Sunderland,D,9,7,11,1,1.533219761499148,0.6419753086419753,1.0864197530864197,0.8517887563884157,0
2860,E0,30/12/00,Ipswich,Tottenham,H,9,3,10,5,1.0562180579216354,0.7407407407407407,0.7901234567901233,1.2947189097103917,1
2861,E0,30/12/00,Man City,Charlton,A,1,8,7,4,0.6814310051107325,1.5308641975308641,0.9382716049382716,1.2947189097103917,-1
2862,E0,30/12/00,Middlesbrough,Coventry,D,6,3,4,3,0.6132879045996592,1.1358024691358024,1.0864197530864197,1.362862010221465,0
2863,E0,30/12/00,Newcastle,Man United,D,4,6,6,3,0.8858603066439523,0.8395061728395061,1.4814814814814814,0.6473594548551959,0
2864,E0,30/12/00,Southampton,Derby,H,5,5,7,6,0.9199318568994889,1.0864197530864197,0.6913580246913579,1.192504258943782,1
2865,E0,01/01/01,Charlton,Arsenal,H,4,5,6,12,1.0562180579216354,0.9382716049382716,0.8888888888888887,0.8517887563884157,1
2866,E0,01/01/01,Chelsea,Aston Villa,H,5,3,2,5,1.4991482112436116,0.9876543209876542,0.9382716049382716,0.7836456558773424,1
2867,E0,01/01/01,Coventry,Man City,D,9,5,12,8,0.47700170357751276,1.1358024691358024,1.037037037037037,1.1584327086882453,0
2868,E0,01/01/01,Derby,Everton,H,3,6,5,11,0.7836456558773424,1.1851851851851851,0.7901234567901233,1.090289608177172,1
2869,E0,01/01/01,Leeds,Middlesbrough,D,5,3,5,1,1.2265758091993184,1.037037037037037,1.2839506172839505,0.7155025553662692,0
2870,E0,01/01/01,Leicester,Bradford,A,3,4,5,3,0.9540034071550255,1.1358024691358024,0.4938271604938271,1.3969335604770017,-1
2871,E0,01/01/01,Liverpool,Southampton,H,8,3,15,2,1.362862010221465,0.6913580246913579,0.6419753086419753,0.8858603066439523,1
2872,E0,01/01/01,Man United,West Ham,H,12,5,8,2,1.6695059625212947,0.5925925925925926,1.037037037037037,1.0221465076660987,1
2873,E0,01/01/01,Sunderland,Ipswich,H,9,3,4,3,0.817717206132879,0.7901234567901233,1.2839506172839505,0.9199318568994889,1
2874,E0,02/01/01,Tottenham,Newcastle,H,10,4,9,6,1.0562180579216354,0.7901234567901233,0.8888888888888887,1.1243611584327087,1
2875,E0,13/01/01,Arsenal,Chelsea,D,8,8,10,3,1.533219761499148,0.6419753086419753,1.1851851851851851,0.8517887563884157,0
2876,E0,13/01/01,Aston Villa,Liverpool,A,1,6,1,4,0.9199318568994889,0.9876543209876542,1.5308641975308641,0.8517887563884157,-1
2877,E0,13/01/01,Bradford,Man United,A,3,11,1,9,0.6814310051107325,1.4320987654320987,1.4814814814814814,0.6473594548551959,-1
2878,E0,13/01/01,Everton,Tottenham,D,8,1,9,0,0.9880749574105622,1.3333333333333333,0.7901234567901233,1.2947189097103917,0
2879,E0,13/01/01,Man City,Leeds,A,3,6,4,5,0.6814310051107325,1.5308641975308641,1.3827160493827158,0.7495741056218058,-1
2880,E0,13/01/01,Middlesbrough,Derby,H,8,3,4,5,0.6132879045996592,1.1358024691358024,0.6913580246913579,1.192504258943782,1
2881,E0,13/01/01,Newcastle,Coventry,H,6,5,2,7,0.8858603066439523,0.8395061728395061,1.0864197530864197,1.362862010221465,1
2882,E0,13/01/01,Southampton,Charlton,D,6,4,9,3,0.9199318568994889,1.0864197530864197,0.9382716049382716,1.2947189097103917,0
2883,E0,13/01/01,West Ham,Sunderland,A,6,5,9,6,0.817717206132879,0.9876543209876542,1.0864197530864197,0.8517887563884157,-1
